#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-01T16:16:39 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-01T16:16:39	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/AJ/144/4/catalog&-out.max=unlimited&-out.all	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_51440004
#Name: J/AJ/144/4
#Title: Properties of dwarf galaxies in the Local Group (McConnachie+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/aj/144/4	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/aj/144/4	    IVOID of underlying data collection
#INFO	creator=McConnachie A.W.	    First author or institution
#INFO	cites=bibcode:2012AJ....144....4M	    Article or Data origin sources
#INFO	journal=AJ	    Journal name
#INFO	original_date=2012	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/AJ/144/4	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.51440004	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-11-24	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_AJ_144_4_catalog:
#Name: J/AJ/144/4/catalog
#Title: Catalog of the observed properties of dwarf galaxies in and around the Local Group (tables 1--5 of paper)
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	SubG	(A4)	The galactic subgroup (MW, M31 or Rest) (1)	[ucd=meta.id.parent]
#Column	n_Name	(A3)	Indicates whether the galaxy is associated with Milky Way (G), M31 (A), the Local Group (L), or is nearby neighbors (N)	[ucd=meta.note]
#Column	Name	(a29)	Galaxy name	[ucd=meta.id;meta.main]
#Column	OName	(a32)	Common alternative name	[ucd=meta.id]
#Column	f_OName	(A1)	[*] Flag for NGC 4167 (2)	[ucd=meta.code]
#Column	MType	(a9)	Morphological (Hubble) type (3)	[ucd=src.morph.type]
#Column	RAJ2000	(A10)	? Hour of Right Ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A9)	? Degree of Declination (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	Ref1	(a7)	Original publication, in refs.dat file	[ucd=meta.ref;pos.frame]
#Column	f_Ref1	(A1)	[abe] Notes about discovery (4)	[ucd=meta.code]
#Column	Com1	(a51)	Comments about basic information	[ucd=meta.note]
#Column	GLON	(F5.1)	? Galactic longitude l	[ucd=pos.galactic.lon]
#Column	GLAT	(F5.1)	? Galactic latitude b	[ucd=pos.galactic.lat]
#Column	E(B-V)	(F6.3)	? Foreground extinction (6)	[ucd=phot.color.excess]
#Column	(m-M)	(F5.2)	? Distance modulus (m-M)_0_ (7)	[ucd=phot.mag.distMod]
#Column	u_(m-M)	(A2)	[:lbk ] Uncertain or fixed distance (5)	[ucd=meta.code.error]
#Column	E_(m-M)	(F5.2)	? Positive error in (m-M)	[ucd=stat.error;stat.max]
#Column	e_(m-M)	(F5.2)	? Negative error in (m-M)	[ucd=stat.error]
#Column	D	(I4)	? Heliocentric distance (7)	[ucd=pos.distance;pos.heliocentric]
#Column	u_D	(A1)	[:] Uncertainty flag on D	[ucd=meta.code.error]
#Column	E_D	(I3)	? Positive error in D	[ucd=stat.error;stat.max]
#Column	e_D	(I3)	? Negative error in D	[ucd=stat.error]
#Column	HRV	(F6.1)	? Heliocentric radial velocity (9)	[ucd=spect.dopplerVeloc;pos.heliocentric]
#Column	f_HRV	(A1)	[cdfmpr] Flag on HRV (10)	[ucd=meta.code]
#Column	e_HRV	(F4.1)	? Error in HRV	[ucd=stat.error]
#Column	D(MW)	(I4)	? Distance for the Galactocentric (MW) frame of reference (10)	[ucd=pos.distance;pos.galactocentric]
#Column	V(MW)	(I4)	? Velocity for the Galactocentric (MW) frame of reference (10)	[ucd=phys.veloc;pos.galactocentric]
#Column	D(M31)	(I4)	? Distance for the M31 frame of reference (10)	[ucd=pos.distance]
#Column	V(M31)	(I4)	? Velocity for the M31 frame of reference (10)	[ucd=phys.veloc]
#Column	D(LG)	(I4)	? Distance for the Local Group frame of reference (10)	[ucd=pos.distance]
#Column	V(LG)	(I4)	? Velocity for the Local Group frame of reference (10)	[ucd=phys.veloc]
#Column	Ref2	(A5)	Reference, in refs.dat file	[ucd=meta.ref;pos.frame]
#Column	f_Ref2	(A1)	Details on Ref2 (8)	[ucd=meta.code]
#Column	S	(A1)	[h] Presence of surrounding stream (11)	[ucd=meta.code]
#Column	Vmag	(F4.1)	? Apparent magnitude in V; VEGA system (12)	[ucd=phot.mag;em.opt.V]
#Column	u_Vmag	(A2)	[:kl ] Uncertain or derived Vmag (13)	[ucd=meta.code.error]
#Column	E_Vmag	(F4.1)	? Positive error in Vmag	[ucd=stat.error;stat.max]
#Column	e_Vmag	(F4.1)	? Negative error in Vmag	[ucd=stat.error;phot.mag]
#Column	R1	(F6.2)	? Radius containing half the light of the galaxy, measured on the semimajor axis (see Section 4 for further details)	[ucd=phys.angSize]
#Column	u_R1	(A1)	[:] Uncertainty flag on R1	[ucd=meta.code.error]
#Column	E_R1	(F5.2)	? Positive error in R1	[ucd=stat.error;stat.max]
#Column	e_R1	(F5.2)	? Negative error in R1	[ucd=stat.error]
#Column	muV	(F4.1)	? Central surface brightness {mu}_V_ (14)	[ucd=phot.mag.sb]
#Column	f_muV	(A2)	[:befg ] Note on muV (13)	[ucd=meta.code]
#Column	E_muV	(F4.1)	? Positive error in muV	[ucd=stat.error;stat.max]
#Column	e_muV	(F4.1)	? Negative error in muV	[ucd=stat.error]
#Column	PA	(I3)	[-69-330]? Position angle of major axis, measured in degrees east from north (16)	[ucd=pos.posAng]
#Column	f_PA	(A2)	[:ci ] Note on PA (13)	[ucd=meta.code]
#Column	e_PA	(I2)	? Error in PA	[ucd=stat.error]
#Column	Ell	(F5.2)	? Ellipticity {epsilon}=1-b/a, where a and b are the semimajor and semiminor axes (16)	[ucd=src.ellipticity]
#Column	f_Ell	(A1)	[:j] Note on Ell (13)	[ucd=meta.code]
#Column	e_Ell	(F5.2)	? Uncertainty in Ell	[ucd=stat.error]
#Column	VMag	(F5.1)	? Absolute visual magnitude M_V_ (15)	[ucd=phys.magAbs]
#Column	f_VMag	(A1)	[:d] Flag on VMag (13)	[ucd=meta.code]
#Column	E_VMag	(F4.1)	? Positive error in VMag	[ucd=stat.error;stat.max]
#Column	e_VMag	(F4.1)	? Negative error in VMag	[ucd=stat.error;phot.mag]
#Column	R2	(I4)	? Half-light radius (17)	[ucd=phys.size.radius]
#Column	u_R2	(A1)	[:] Uncertainty flag on R2	[ucd=meta.code.error]
#Column	E_R2	(I3)	? Positive error on R2	[ucd=stat.error;stat.max]
#Column	e_R2	(I3)	? Negative error on R2	[ucd=stat.error]
#Column	muEff	(F4.1)	? The mean surface brightness within the isophote defined by the half-light radius (18)	[ucd=phot.mag.sb;stat.mean]
#Column	Ref3	(a7)	Reference, in refs.dat file	[ucd=meta.ref;pos.frame]
#Column	Com3	(a45)	Comments about luminosity ans structure	[ucd=meta.note]
#Column	Mass	(F10.5)	? Mass of the galaxy in stellar masses (19)	[ucd=phys.mass]
#Column	l_sigma*	(A2)	[<=] Upper limit on sigma	[ucd=meta.code.error]
#Column	sigma*	(F4.1)	? The observed velocity dispersion of the stellar component {sigma}* (20)	[ucd=phys.veloc.dispersion]
#Column	f_sigma*	(A1)	[cj] Flag on sigma* (21)	[ucd=meta.code]
#Column	E_sigma*	(F4.1)	? Positive error in sigma*	[ucd=stat.error;stat.max]
#Column	e_sigma*	(F4.1)	? Negative error in sigma*	[ucd=stat.error]
#Column	vsini*	(F4.1)	? The observed rotational velocity of the stellar component (22)	[ucd=phys.veloc.rotat]
#Column	f_vsini*	(A1)	[N] No rotational signature observed (22)	[ucd=meta.code]
#Column	e_vsini*	(F4.1)	? Error in vsini*	[ucd=stat.error;phys.veloc.rotat]
#Column	M.HI	(E8.1)	? Mass of HI in each galaxy (23)	[ucd=phys.mass]
#Column	f_M.HI	(A1)	[:befk] Ambiguous HI detection (24)	[ucd=meta.code]
#Column	l_sigHI	(A1)	Upper limit on sigmaHI	[ucd=meta.code.error]
#Column	sigHI	(F4.1)	? The observed velocity dispersion of the HI component (25)	[ucd=phys.veloc.dispersion]
#Column	u_sigHI	(A1)	[:dg] Uncertainty flag on sigHI (26)	[ucd=meta.code.error]
#Column	e_sigHI	(F4.1)	? Error in sigHI	[ucd=stat.error]
#Column	l_v.HI	(A2)	[<=] Upper limit on v.HI	[ucd=meta.code.error]
#Column	v.HI	(F5.1)	? The observed rotational velocity of the HI component (22)	[ucd=phys.veloc.rotat]
#Column	u_v.HI	(A1)	[:iN] Uncertainty flag on v.HI (26)	[ucd=meta.code.error]
#Column	e_v.HI	(F4.1)	? Error in v.HI	[ucd=stat.error]
#Column	Mdyn	(F6.2)	? Dynamical mass within the observed half-light radius M_dyn_(<=r_h_) (see Section 5 for further explanations)	[ucd=phys.mass]
#Column	Ref4	(a15)	Reference, in refs.dat file	[ucd=meta.ref;pos.frame]
#Column	f_Ref4	(A1)	[h] Flag on Ref (h = In the reference (234), see their Note added in proof.	[ucd=meta.code]
#Column	Com4	(a175)	Comments about masses and kinematics	[ucd=meta.note]
#Column	[Fe/H]	(F5.2)	? Mean stellar metallicity (27)	[ucd=phys.abund.Z;stat.mean]
#Column	u_[Fe/H]	(A1)	[:] Uncertainty flag on [Fe/H]	[ucd=meta.code.error;phys.abund.Fe]
#Column	e_[Fe/H]	(F5.2)	? Error in [Fe/H]	[ucd=stat.error;phys.abund.Fe]
#Column	Meth	(a20)	Technique used to estimate stellar metallicity (28)	[ucd=meta.code;obs]
#Column	Ref5	(a7)	Reference, in refs.dat file	[ucd=meta.ref;pos.frame]
#Column	Com5	(a67)	Comment on metallicity estimations	[ucd=meta.note]
#Column	SimbadName	(a23)	Simbad column added by the CDS	[ucd=meta.id]
recno	SubG	n_Name	Name	OName	f_OName	MType	RAJ2000	DEJ2000	Ref1	f_Ref1	Com1	GLON	GLAT	E(B-V)	(m-M)	u_(m-M)	E_(m-M)	e_(m-M)	D	u_D	E_D	e_D	HRV	f_HRV	e_HRV	D(MW)	V(MW)	D(M31)	V(M31)	D(LG)	V(LG)	Ref2	f_Ref2	S	Vmag	u_Vmag	E_Vmag	e_Vmag	R1	u_R1	E_R1	e_R1	muV	f_muV	E_muV	e_muV	PA	f_PA	e_PA	Ell	f_Ell	e_Ell	VMag	f_VMag	E_VMag	e_VMag	R2	u_R2	E_R2	e_R2	muEff	Ref3	Com3	Mass	l_sigma*	sigma*	f_sigma*	E_sigma*	e_sigma*	vsini*	f_vsini*	e_vsini*	M.HI	f_M.HI	l_sigHI	sigHI	u_sigHI	e_sigHI	l_v.HI	v.HI	u_v.HI	e_v.HI	Mdyn	Ref4	f_Ref4	Com4	[Fe/H]	u_[Fe/H]	e_[Fe/H]	Meth	Ref5	Com5	SimbadName
      14	MW  	G  	Draco                        	UGC 10822,DDO 208               	 	dSph     	17 20 12.4	+57 54 55	309    	 	                                                   	 86.4	 34.7	 0.027	19.40	  	 0.17	 0.17	  76	 	  6	  6	-291.0	 	 0.1	  76	 -96	 754	 -32	 366	 -46	21,22	 	 	10.6	  	 0.2	 0.2	 10.00	 	 0.30	 0.30	25.0	  	 0.2	 0.2	 89	  	 2	 0.31	 	 0.02	 -8.8	 	 0.3	 0.3	 221	 	 19	 19	26.1	105    	                                             	   0.29000	  	 9.1	 	 1.2	 1.2	    	N	    	        	 	 	    	 	    	  	     	N	    	 11.00	218,219,205    	 	                                                                                                                                                                               	-1.93	 	 0.01	MRS                 	404    	See also Winnick (2003PhDT.........9W)                             	UGC 10822
      15	MW  	G  	Ursa Minor                   	UGC 9749,DDO 199                	 	dSph     	15 09 08.5	+67 13 21	309    	 	                                                   	105.0	 44.8	 0.032	19.40	  	 0.10	 0.10	  76	 	  3	  3	-246.9	 	 0.1	  78	 -85	 758	 -31	 370	 -44	23,24	h	 	10.6	  	 0.5	 0.5	  8.20	 	 1.20	 1.20	26.0	  	 0.5	 0.5	 53	  	 5	 0.56	 	 0.05	 -8.8	 	 0.5	 0.5	 181	 	 27	 27	25.2	109    	                                             	   0.29000	  	 9.5	 	 1.2	 1.2	    	N	    	        	 	 	    	 	    	  	     	N	    	  9.50	220,219,205    	 	                                                                                                                                                                               	-2.13	 	 0.01	MRS                 	404    	See also Winnick (2003PhDT.........9W)                             	Ursa Minor
      16	MW  	G  	Sculptor                     	                                	 	dSph     	01 00 09.4	-33 42 33	310    	 	The prototypical dSph                              	287.5	-83.2	 0.018	19.67	  	 0.14	 0.14	  86	 	  6	  6	 111.4	 	 0.1	  86	  79	 765	 106	 379	  97	25,26	 	 	 8.6	  	 0.5	 0.5	 11.30	 	 1.60	 1.60	23.5	  	 0.5	 0.5	 99	  	 1	 0.32	 	 0.03	-11.1	 	 0.5	 0.5	 283	 	 45	 45	24.3	109    	                                             	   2.30000	  	 9.2	 	 1.4	 1.4	    	N	    	 2.2e-01	e	 	    	 	    	  	     	N	    	 14.00	221,222,223,205	 	Stellar velocity gradient of 5.5+/-0.5km/s/deg                                                                                                                                 	-1.68	 	 0.01	MRS                 	410,404	See also Battaglia et al. (2008ApJ...681L..13B)                    	SCULPTOR GALAXY
      17	MW  	G  	Sextans (I)                  	                                	 	dSph     	10 13 03.0	-01 36 53	311    	 	                                                   	243.5	 42.3	 0.047	19.67	  	 0.10	 0.10	  86	 	  4	  4	 224.2	 	 0.1	  89	  72	 839	 -14	 450	   6	27,26	i	 	10.4	  	 0.5	 0.5	 27.80	 	 1.20	 1.20	27.1	  	 0.5	 0.5	 56	  	 5	 0.35	 	 0.05	 -9.3	 	 0.5	 0.5	 695	 	 44	 44	28.0	109    	                                             	   0.44000	  	 7.9	 	 1.3	 1.3	    	N	    	        	 	 	    	 	    	  	     	N	    	 25.00	221,222,205    	 	                                                                                                                                                                               	-1.93	 	 0.01	MRS                 	404    	See also Battaglia et al. (2011, Cat. J/MNRAS/411/1013)            	SEXTANS GALAXY
      18	MW  	G  	Ursa Major (I)               	                                	 	dSph     	10 34 52.8	+51 55 12	312    	 	                                                   	159.4	 54.4	 0.020	19.93	  	 0.10	 0.10	  97	 	  4	  4	 -55.3	 	 1.4	 102	  -7	 777	   4	 391	   0	28,8 	 	 	14.4	  	 0.3	 0.3	 11.30	 	 1.70	 1.70	27.7	  	 0.5	 0.5	 71	  	 3	 0.80	 	 0.04	 -5.5	 	 0.3	 0.3	 319	 	 50	 50	28.8	105    	                                             	   0.01400	  	 7.6	 	 1.0	 1.0	    	 	    	        	 	 	    	 	    	  	     	N	    	 11.00	207,205        	 	                                                                                                                                                                               	-2.18	 	 0.04	MRS                 	403,404	                                                                   	UMA I GALAXY
      19	MW  	G  	Carina                       	                                	 	dSph     	06 41 36.7	-50 57 58	313    	 	                                                   	260.1	-22.2	 0.061	20.11	  	 0.13	 0.13	 105	 	  6	  6	 222.9	 	 0.1	 107	   7	 841	 -70	 454	 -53	29,26	 	 	11.0	  	 0.5	 0.5	  8.20	 	 1.20	 1.20	25.5	  	 0.5	 0.5	 65	  	 5	 0.33	 	 0.05	 -9.1	 	 0.5	 0.5	 250	 	 39	 39	26.0	109    	                                             	   0.38000	  	 6.6	 	 1.2	 1.2	    	N	    	        	 	 	    	 	    	  	     	N	    	  6.30	221,222,205    	 	Stellar velocity gradient of 2.5+/-0.8km/s/deg                                                                                                                                 	-1.72	 	 0.01	MRS (CaT)           	411    	                                                                   	CARINA dSph
      20	MW  	G  	Hercules                     	                                	 	dSph     	16 31 02.0	+12 47 30	302    	 	Tidally disrupting? Remnant? Cluster?              	 28.7	 36.9	 0.063	20.60	  	 0.20	 0.20	 132	 	 12	 12	  45.2	 	 1.1	 126	 145	 826	 133	 444	 141	30,31	 	 	14.0	  	 0.3	 0.3	  8.60	 	 1.80	 1.10	27.2	  	 0.6	 0.6	102	  	 4	 0.68	 	 0.08	 -6.6	 	 0.4	 0.4	 330	 	 75	 52	28.3	105    	                                             	   0.03700	  	 3.7	 	 0.9	 0.9	    	 	    	        	 	 	    	 	    	  	     	N	    	  2.60	224,205        	 	                                                                                                                                                                               	-2.41	 	 0.04	MRS                 	403,404	                                                                   	HERCULES DWARF GALAXY
      21	MW  	G  	Fornax                       	                                	 	dSph     	02 39 59.3	-34 26 57	314    	 	                                                   	237.1	-65.7	 0.021	20.84	  	 0.18	 0.18	 147	 	 12	 12	  55.3	 	 0.1	 149	 -33	 772	 -24	 394	 -30	29,26	 	 	 7.4	  	 0.3	 0.3	 16.60	 	 1.20	 1.20	23.3	  	 0.3	 0.3	 41	  	 1	 0.30	 	 0.01	-13.4	 	 0.3	 0.3	 710	 	 77	 77	24.0	109    	                                             	  20.00000	  	11.7	 	 0.9	 0.9	    	N	    	 1.7e-01	f	 	    	 	    	  	     	N	    	 56.00	221,222,225,205	 	Stellar velocity gradient of 6.3+/-0.2km/s/deg                                                                                                                                 	-0.99	 	 0.01	MRS                 	404    	See also Battaglia et al. (2006, Cat. J/A+A/459/423)               	FORNAX DWARF SPHEROIDAL
      22	MW  	G  	Leo IV                       	                                	 	dSph     	11 32 57.0	-00 32 00	302    	 	Binary w/Leo V?                                    	264.4	 57.4	 0.026	20.94	  	 0.09	 0.09	 154	 	  6	  6	 132.3	 	 1.4	 155	  13	 899	 -78	 513	 -54	32,8 	 	 	15.1	  	 0.4	 0.4	  4.60	 	 0.80	 0.80	27.5	  	 0.7	 0.7	121	  	 9	 0.49	 	 0.11	 -5.8	 	 0.4	 0.4	 206	 	 37	 37	28.6	110    	                                             	   0.01900	  	 3.3	 	 1.7	 1.7	    	 	    	        	 	 	    	 	    	  	     	N	    	  1.30	207,205        	 	                                                                                                                                                                               	-2.54	 	 0.07	MRS                 	403,404	HRS of a single star in Simon et al. (2010ApJ...716..446S)         	Leo IV
      23	MW  	G  	Canes Venatici II            	SDSS J1257+3419                 	 	dSph     	12 57 10.0	+34 19 15	315,302	 	                                                   	113.6	 82.7	 0.010	21.02	  	 0.06	 0.06	 160	 	  4	  4	-128.9	 	 1.2	 161	 -95	 837	-122	 458	-113	33,8 	 	 	16.1	  	 0.5	 0.5	  1.60	 	 0.30	 0.30	26.1	  	 0.7	 0.7	177	  	 9	 0.52	 	 0.11	 -4.9	 	 0.5	 0.5	  74	 	 14	 14	27.2	105    	                                             	   0.00790	  	 4.6	 	 1.0	 1.0	    	 	    	        	 	 	    	 	    	  	     	N	    	  0.91	207,205        	 	                                                                                                                                                                               	-2.21	 	 0.05	MRS                 	403,404	                                                                   	CVn II dSph
      24	MW  	G  	Leo V                        	                                	 	dSph     	11 31 09.6	+02 13 12	316    	 	Cluster? Binary w/Leo IV?                          	261.9	 58.5	 0.027	21.25	  	 0.12	 0.12	 178	 	 10	 10	 173.3	 	 3.1	 179	  59	 915	 -30	 530	  -7	34   	 	 	16.0	  	 0.4	 0.4	  2.60	 	 0.60	 0.60	27.1	  	 0.8	 0.8	 96	  	13	 0.50	 	 0.15	 -5.2	 	 0.4	 0.4	 135	 	 32	 32	28.2	110    	                                             	   0.01100	  	 3.7	 	 2.3	 1.4	    	 	    	        	 	 	    	 	    	  	     	N	    	  1.10	226,227,205    	 	                                                                                                                                                                               	-2.00	 	 0.20	Isochrones          	412    	                                                                   	Leo V
      25	MW  	G  	Pisces II                    	                                	 	dSph     	22 58 31.0	+05 57 09	317    	 	Awaiting spectr. confirmation                      	 79.2	-47.1	 0.065	21.30	: 	     	     	 182	:	   	   	      	 	    	 181	    	 660	    	 285	    	35   	 	 	16.3	  	 0.5	 0.5	  1.10	 	 0.10	 0.10	25.7	  	 0.6	 0.6	 77	  	12	 0.40	 	 0.10	 -5.0	:	    	    	  58	 	 99	 99	26.8	111    	                                             	   0.00860	  	    	 	    	    	    	 	    	        	 	 	    	 	    	  	     	 	    	      	               	 	                                                                                                                                                                               	-1.90	:	     	Isochrones          	317    	                                                                   	Pisces II
      26	MW  	G  	Canes Venatici (I)           	                                	 	dSph     	13 28 03.5	+33 33 21	318    	 	                                                   	 74.3	 79.8	 0.014	21.69	  	 0.10	 0.10	 218	 	 10	 10	  30.9	 	 0.6	 218	  78	 864	  54	 493	  62	36,8 	 	 	13.1	  	 0.2	 0.2	  8.90	 	 0.40	 0.40	27.1	  	 0.2	 0.2	 70	  	 4	 0.39	 	 0.03	 -8.6	 	 0.2	 0.2	 564	 	 36	 36	28.2	105    	                                             	   0.23000	  	 7.6	 	 0.4	 0.4	    	 	    	        	 	 	    	 	    	  	     	N	    	 19.00	207,205        	 	                                                                                                                                                                               	-1.98	 	 0.01	MRS                 	403,404	                                                                   	CVn I dSph
      27	MW  	G  	Leo II                       	Leo B,UGC 6253,DDO 93           	 	dSph     	11 13 28.8	+22 09 06	319    	 	                                                   	220.2	 67.2	 0.017	21.84	  	 0.13	 0.13	 233	 	 14	 14	  78.0	 	 0.1	 236	  24	 901	 -29	 529	 -16	37,22	j	 	12.0	  	 0.3	 0.3	  2.60	 	 0.60	 0.60	24.2	  	 0.3	 0.3	 12	  	10	 0.13	 	 0.05	 -9.8	 	 0.3	 0.3	 176	 	 42	 42	24.8	109    	                                             	   0.74000	  	 6.6	 	 0.7	 0.7	    	 	    	        	 	 	    	 	    	  	     	N	    	  4.60	218,205        	 	                                                                                                                                                                               	-1.62	 	 0.01	MRS                 	404    	See also Koch et al. (2007, Cat. J/AJ/133/270)                     	Leo II
      28	MW  	G,L	Leo I                        	UGC 5470,DDO 74,Regulus Dwarf   	 	dSph     	10 08 28.1	+12 18 23	319    	 	                                                   	226.0	 49.1	 0.036	22.02	  	 0.13	 0.13	 254	 	 15	 15	 282.5	 	 0.1	 258	 174	 922	 111	 551	 125	38,39	 	 	10.0	  	 0.3	 0.3	  3.40	 	 0.30	 0.30	22.6	  	 0.3	 0.3	 79	  	 3	 0.21	 	 0.03	-12.0	 	 0.3	 0.3	 251	 	 27	 27	23.3	109    	                                             	   5.50000	  	 9.2	 	 1.4	 1.4	    	N	    	        	 	 	    	 	    	  	     	N	    	 12.00	228,205        	 	                                                                                                                                                                               	-1.43	 	 0.01	MRS                 	404    	See also Koch et al. (2007, Cat. J/AJ/133/270)                     	Leo I
      29	M31 	A  	Andromeda                    	M31,NGC 224,UGC 454             	 	Sb       	00 42 44.3	+41 16 09	       	 	                                                   	121.2	-21.6	 0.684	24.47	  	 0.07	 0.07	 783	 	 25	 25	-300.0	 	 4.0	 787	-122	   0	   0	 392	 -34	40,41	 	 	    	  	    	    	      	 	     	     	    	  	    	    	   	  	  	     	 	     	     	 	    	    	    	 	   	   	    	       	                                             	          	  	    	 	    	    	    	 	    	        	 	 	    	 	    	  	     	 	    	      	               	 	                                                                                                                                                                               	     	 	     	                    	       	                                                                   	Andromeda
      30	M31 	A  	M32                          	NGC 221,UGC 452                 	 	cE       	00 42 41.8	+40 51 55	320    	 	                                                   	121.2	-22.0	 0.154	24.53	  	 0.21	 0.21	 805	 	 78	 78	-199.0	 	 6.0	 809	 -22	  23	 100	 414	  67	42,43	 	 	 8.1	  	 0.1	 0.1	  0.47	 	 0.05	 0.05	11.1	:f	    	    	159	  	 2	 0.25	 	 0.02	-16.4	 	 0.2	 0.2	 110	 	 16	 16	17.0	108,112	                                             	 320.00000	  	92.0	 	 5.0	 5.0	55.0	 	 3.0	        	 	 	    	 	    	  	     	N	    	540.00	229,205        	 	Stellar velocity dispersion rises rapidly toward center and presents strong evidence for a supermassive black hole (e.g., see also van der Marel et al., 1997ApJ...488..119V)  	-0.25	 	     	Isochrones          	413    	Likely significant age spread and gradients?                       	M 32
      31	M31 	A  	Andromeda IX                 	                                	 	dSph     	00 52 53.0	+43 11 45	321    	 	                                                   	123.2	-19.7	 0.075	24.42	  	 0.07	 0.07	 766	 	 25	 25	-207.7	 	 2.7	 770	 -32	  40	  90	 375	  56	40,44	 	 	16.3	  	 1.1	 1.1	  2.50	 	 0.10	 0.10	28.0	  	 1.2	 1.2	   	  	  	     	 	     	 -8.1	 	 1.1	 1.1	 557	 	 29	 29	29.2	44,114 	                                             	   0.15000	  	 4.5	 	 3.6	 3.6	    	 	    	        	 	 	    	 	    	  	     	N	    	  6.50	44,205         	 	                                                                                                                                                                               	-2.20	 	 0.20	Co-added MRS (CaT)  	44     	                                                                   	Andromeda IX
      32	M31 	A  	NGC 205                      	M110,UGC 426                    	 	dE/dSph  	00 40 22.1	+41 41 07	322    	 	                                                   	120.7	-21.1	 0.085	24.58	  	 0.07	 0.07	 824	 	 27	 27	-246.0	 	 1.0	 828	 -67	  42	  56	 433	  22	40,45	 	 	 8.1	  	 0.1	 0.1	  2.46	 	 0.10	 0.10	15.4	:g	    	    	 28	  	 5	 0.43	 	 0.10	-16.5	 	 0.1	 0.1	 590	 	 31	 31	20.3	108,112	                                             	 330.00000	  	35.0	 	 5.0	 5.0	11.0	 	 5.0	 4.0e-01	 	 	16.1	g	    	  	     	N	    	420.00	231,232        	 	H I velocity gradient of ~42km/s measured over ~3arcmin                                                                                                                        	-0.80	 	 0.20	Isochrones          	415    	                                                                   	NGC 205
      33	M31 	A  	Andromeda XVII               	                                	 	dSph     	00 37 07.0	+44 19 20	323    	 	                                                   	120.2	-18.5	 0.074	24.50	  	 0.10	 0.10	 794	 	 37	 37	      	 	    	 798	    	  45	    	 404	    	46   	 	 	15.8	  	 0.4	 0.4	  1.24	 	 0.08	 0.08	25.7	  	 0.5	 0.5	122	  	 7	 0.27	 	 0.06	 -8.7	 	 0.4	 0.4	 286	 	 23	 23	26.8	115    	                                             	   0.26000	  	    	 	    	    	    	 	    	        	 	 	    	 	    	  	     	N	    	      	205            	 	                                                                                                                                                                               	-1.90	 	 0.20	Isochrones          	416    	                                                                   	Andromeda XVII
      34	M31 	A  	Andromeda I                  	                                	 	dSph     	00 45 39.8	+38 02 28	324    	 	                                                   	121.7	-24.8	 0.053	24.36	  	 0.07	 0.07	 745	 	 24	 24	-375.8	 	 1.4	 749	-204	  58	 -82	 355	-116	40,47	 	 	12.7	  	 0.1	 0.1	  3.10	 	 0.30	 0.30	24.7	  	 0.2	 0.2	 22	  	15	 0.22	 	 0.04	-11.7	 	 0.1	 0.1	 672	 	 69	 69	25.8	116    	                                             	   3.90000	  	10.6	 	 1.1	 1.1	    	 	    	        	 	 	    	 	    	  	     	N	    	 44.00	233,205        	 	                                                                                                                                                                               	-1.45	 	 0.04	Isochrones          	417    	                                                                   	Andromeda I
      35	M31 	A  	Andromeda XXVII              	                                	 	dSph     	00 37 27.1	+45 23 13	325    	 	Tidally disrupting? Remnant?                       	120.4	-17.4	 0.080	24.59	  	 0.12	 0.12	 828	 	 46	 46	      	 	    	 832	    	  75	    	 439	    	48   	 	h	16.7	  	 0.5	 0.5	  1.80	 	 0.30	 0.30	27.6	  	 0.5	 0.5	150	  	10	 0.40	 	 0.20	 -7.9	 	 0.5	 0.5	 434	 	 76	 76	28.3	117    	                                             	   0.12000	  	    	 	    	    	    	 	    	        	 	 	    	 	    	  	     	 	    	      	               	 	                                                                                                                                                                               	-1.70	 	 0.20	Isochrones          	235    	                                                                   	Andromeda XXVII
